Data,Último,Abertura,Máxima,Mínima,Vol.,Var Percent,Variacao 1/0,mm_5,mm_10,retorno_diario,retorno_acumulado,volatilidade_5d,vol_21d,vol_historica_anual,vol_historica,correlacao_fechamento_volume
2023-10-27,113.301,114.777,115.342,112.953,12290000,-1.29,0,113.491,114.1116,-0.0129,-0.0445,0.0124,0.0101,0.1603,0.0158,0.3478
2023-10-30,112.532,113.303,114.204,112.309,9740000,-0.68,0,113.4404,113.7114,-0.0068,-0.0509,0.0128,0.0097,0.154,0.0158,0.3478
2023-10-31,113.144,112.534,113.597,112.098,10560000,0.54,1,113.3168,113.435,0.0054,-0.0458,0.0123,0.0097,0.154,0.0158,0.3478
2023-11-01,115.053,113.157,115.433,113.157,13900000,1.69,1,113.7614,113.5343,0.0169,-0.0297,0.0137,0.0101,0.1603,0.0158,0.3478
2023-11-03,118.16,115.062,118.502,115.062,15710000,2.7,1,114.438,113.9499,0.027,-0.0035,0.0164,0.0111,0.1762,0.0158,0.3478
2023-11-06,118.431,118.16,118.758,118.045,10170000,0.23,1,115.464,114.4775,0.0023,-0.0012,0.0132,0.0111,0.1762,0.0158,0.3478
2023-11-07,119.268,118.422,119.577,118.026,16390000,0.71,1,116.8112,115.1258,0.0071,0.0059,0.0101,0.0111,0.1762,0.0158,0.3478
2023-11-08,119.177,119.268,119.976,118.464,15190000,-0.08,0,118.0178,115.6673,-0.0008,0.0051,0.0114,0.0111,0.1762,0.0158,0.3478
2023-11-09,119.034,119.18,120.257,118.446,15570000,-0.12,0,118.814,116.2877,-0.0012,0.0039,0.0117,0.011,0.1746,0.0158,0.3478
2023-11-10,120.568,119.036,120.823,119.036,11750000,1.29,1,119.2956,116.8668,0.0129,0.0168,0.006,0.0109,0.173,0.0158,0.3478
2023-11-13,120.41,120.561,120.606,119.878,11200000,-0.13,0,119.6914,117.5777,-0.0013,0.0155,0.0064,0.011,0.1746,0.0158,0.3478
2023-11-14,123.166,120.411,123.37,120.411,19430000,2.29,1,120.471,118.6411,0.0229,0.0387,0.011,0.0115,0.1826,0.0158,0.3478
2023-11-16,124.639,123.165,124.737,123.165,18360000,1.2,1,121.5634,119.7906,0.012,0.0512,0.0103,0.0117,0.1857,0.0158,0.3478
2023-11-17,124.773,124.639,125.431,124.547,15720000,0.11,1,122.7112,120.7626,0.0011,0.0523,0.0098,0.0115,0.1826,0.0158,0.3478
2023-11-20,125.957,124.773,126.162,124.773,11110000,0.95,1,123.789,121.5423,0.0095,0.0623,0.0096,0.0106,0.1683,0.0158,0.3478
2023-11-21,125.626,125.957,125.957,125.06,10790000,-0.26,0,124.8322,122.2618,-0.0026,0.0595,0.01,0.0107,0.1699,0.0158,0.3478
2023-11-22,126.035,125.626,126.875,125.439,14060000,0.33,1,125.406,122.9385,0.0033,0.0629,0.006,0.0104,0.1651,0.0158,0.3478
2023-11-23,126.576,126.035,126.76,125.764,7820000,0.43,1,125.7934,123.6784,0.0043,0.0675,0.0044,0.0102,0.1619,0.0158,0.3478
2023-11-24,125.517,126.553,126.553,125.341,9610000,-0.84,0,125.9422,124.3267,-0.0084,0.0586,0.0069,0.0106,0.1683,0.0158,0.3478
2023-11-27,125.731,125.517,125.826,124.84,11010000,0.17,1,125.897,124.843,0.0017,0.0604,0.0052,0.0102,0.1619,0.0158,0.3478
2023-11-28,126.538,125.726,126.916,125.388,12390000,0.64,1,126.0794,125.4558,0.0064,0.0672,0.0058,0.0098,0.1556,0.0158,0.3478
2023-11-29,126.166,126.541,127.388,126.018,12420000,-0.29,0,126.1056,125.7558,-0.0029,0.064,0.0059,0.0091,0.1445,0.0158,0.3478
2023-11-30,127.331,126.168,127.399,126.168,19240000,0.92,1,126.2566,126.025,0.0092,0.0739,0.0071,0.0088,0.1397,0.0158,0.3478
2023-12-01,128.185,127.331,128.185,126.656,13700000,0.67,1,126.7902,126.3662,0.0067,0.0811,0.0048,0.0088,0.1397,0.0158,0.3478
2023-12-04,126.803,128.183,128.183,126.643,10270000,-1.08,0,127.0046,126.4508,-0.0108,0.0694,0.0084,0.0091,0.1445,0.0158,0.3478
2023-12-05,126.903,126.802,127.489,126.491,11960000,0.08,1,127.0776,126.5785,0.0008,0.0703,0.008,0.0076,0.1206,0.0158,0.3478
2023-12-06,125.623,126.907,127.538,125.614,10840000,-1.01,0,126.969,126.5373,-0.0101,0.0595,0.0093,0.0081,0.1286,0.0158,0.3478
2023-12-07,126.01,125.623,126.581,125.566,10510000,0.31,1,126.7048,126.4807,0.0031,0.0627,0.0079,0.0081,0.1286,0.0158,0.3478
2023-12-08,127.094,126.01,127.289,125.562,10750000,0.86,1,126.4866,126.6384,0.0086,0.0719,0.0085,0.0081,0.1286,0.0158,0.3478
2023-12-11,126.916,127.093,127.154,126.526,7090000,-0.14,0,126.5092,126.7569,-0.0014,0.0704,0.0069,0.0081,0.1286,0.0158,0.3478
2023-12-12,126.403,126.923,127.359,126.013,10270000,-0.4,0,126.4092,126.7434,-0.004,0.066,0.0071,0.0079,0.1254,0.0158,0.3478
2023-12-13,129.465,126.406,129.793,126.299,15070000,2.42,1,127.1776,127.0733,0.0242,0.0919,0.0112,0.0092,0.146,0.0158,0.3478
2023-12-14,130.842,129.469,131.26,129.469,15820000,1.06,1,128.144,127.4244,0.0106,0.1035,0.0112,0.0083,0.1318,0.0158,0.3478
2023-12-15,130.197,130.842,131.661,129.884,15140000,-0.49,0,128.7646,127.6256,-0.0049,0.098,0.0124,0.0082,0.1302,0.0158,0.3478
2023-12-18,131.084,130.202,131.447,130.198,9600000,0.68,1,129.5982,128.0537,0.0068,0.1055,0.0119,0.0082,0.1302,0.0158,0.3478
2023-12-19,131.851,131.088,132.047,131.086,9430000,0.59,1,130.6878,128.5485,0.0059,0.112,0.0105,0.0081,0.1286,0.0158,0.3478
2023-12-20,130.804,131.851,132.341,130.71,10340000,-0.79,0,130.9556,129.0666,-0.0079,0.1032,0.008,0.0083,0.1318,0.0158,0.3478
2023-12-21,132.182,130.826,132.277,130.822,8680000,1.05,1,131.2236,129.6838,0.0105,0.1148,0.008,0.0085,0.1349,0.0158,0.3478
2023-12-22,132.753,132.182,133.035,132.094,8230000,0.43,1,131.7348,130.2497,0.0043,0.1196,0.007,0.0085,0.1349,0.0158,0.3478
2023-12-26,133.533,132.753,133.645,132.753,5150000,0.59,1,132.2246,130.9114,0.0059,0.1262,0.0069,0.0082,0.1302,0.0158,0.3478
2023-12-27,134.194,133.523,134.195,133.328,6170000,0.49,1,132.6932,131.6905,0.005,0.1317,0.0068,0.0082,0.1302,0.0158,0.3478
2023-12-28,134.185,134.194,134.392,133.832,7810000,-0.01,0,133.3694,132.1625,-0.0001,0.1317,0.0038,0.0082,0.1302,0.0158,0.3478
2024-01-02,132.697,134.186,134.195,132.095,8440000,-1.11,0,133.4724,132.348,-0.0111,0.1191,0.007,0.0087,0.1381,0.0158,0.3478
2024-01-03,132.834,132.697,133.576,132.25,8700000,0.1,1,133.4886,132.6117,0.001,0.1203,0.0068,0.0085,0.1349,0.0158,0.3478
2024-01-04,131.226,132.831,132.885,131.024,8970000,-1.21,0,133.0272,132.6259,-0.0121,0.1067,0.0077,0.009,0.1429,0.0158,0.3478
2024-01-05,132.023,131.218,132.635,130.579,9200000,0.61,1,132.593,132.6431,0.0061,0.1134,0.008,0.0086,0.1365,0.0158,0.3478
2024-01-08,132.427,132.023,132.498,131.015,8500000,0.31,1,132.2414,132.8054,0.0031,0.1168,0.0084,0.0086,0.1365,0.0158,0.3478
2024-01-09,131.447,132.424,132.426,131.203,9290000,-0.74,0,131.9914,132.7319,-0.0074,0.1086,0.0076,0.0084,0.1333,0.0158,0.3478
2024-01-10,130.841,131.447,131.628,130.438,8960000,-0.46,0,131.5928,132.5407,-0.0046,0.1035,0.0075,0.0086,0.1365,0.0158,0.3478
2024-01-11,130.649,130.841,131.308,129.898,9760000,-0.15,0,131.4774,132.2523,-0.0015,0.1018,0.0055,0.0085,0.1349,0.0158,0.3478
2024-01-12,130.988,130.652,131.927,130.41,10660000,0.26,1,131.2704,131.9317,0.0026,0.1047,0.0045,0.0084,0.1333,0.0158,0.3478
2024-01-15,131.521,130.988,131.606,130.253,5750000,0.41,1,131.0892,131.6653,0.0041,0.1092,0.0048,0.0084,0.1333,0.0158,0.3478
2024-01-16,129.294,131.515,131.517,129.147,11910000,-1.69,0,130.6586,131.325,-0.0169,0.0904,0.0084,0.0077,0.1222,0.0158,0.3478
2024-01-17,128.524,129.293,129.296,128.312,9950000,-0.6,0,130.1952,130.894,-0.006,0.0839,0.0084,0.0074,0.1175,0.0158,0.3478
2024-01-18,127.316,128.524,129.047,127.316,12460000,-0.94,0,129.5286,130.503,-0.0094,0.0737,0.0087,0.0075,0.1191,0.0158,0.3478
2024-01-19,127.636,127.319,127.82,126.533,11960000,0.25,1,128.8582,130.0643,0.0025,0.0764,0.0087,0.0074,0.1175,0.0158,0.3478
2024-01-22,126.602,127.636,127.843,125.876,9510000,-0.81,0,127.8744,129.4818,-0.0081,0.0677,0.007,0.0073,0.1159,0.0158,0.3478
2024-01-23,128.263,126.612,128.331,126.612,9370000,1.31,1,127.6682,129.1634,0.0131,0.0817,0.0094,0.0079,0.1254,0.0158,0.3478
2024-01-24,127.816,128.275,129.446,127.68,8820000,-0.35,0,127.5266,128.8609,-0.0035,0.078,0.0092,0.0075,0.1191,0.0158,0.3478
2024-01-25,128.169,127.815,128.697,127.803,8760000,0.28,1,127.6972,128.6129,0.0028,0.0809,0.008,0.0074,0.1175,0.0158,0.3478
2024-01-26,128.967,128.196,129.252,127.869,8510000,0.62,1,127.9634,128.4108,0.0062,0.0877,0.0083,0.0074,0.1175,0.0158,0.3478
2024-01-29,128.503,128.97,129.068,127.853,8760000,-0.36,0,128.3436,128.109,-0.0036,0.0837,0.007,0.0073,0.1159,0.0158,0.3478
2024-01-30,127.402,128.492,128.492,127.105,10040000,-0.86,0,128.1714,127.9198,-0.0086,0.0745,0.0058,0.0074,0.1175,0.0158,0.3478
2024-01-31,127.752,127.402,129.558,127.326,12500000,0.28,1,128.1586,127.8426,0.0027,0.0774,0.0059,0.0072,0.1143,0.0158,0.3478
2024-02-01,128.481,127.752,128.481,127.284,10230000,0.57,1,128.221,127.9591,0.0057,0.0836,0.0064,0.0074,0.1175,0.0158,0.3478
2024-02-02,127.182,128.471,128.878,126.628,10980000,-1.01,0,127.864,127.9137,-0.0101,0.0726,0.0069,0.0072,0.1143,0.0158,0.3478
2024-02-05,127.593,127.182,127.834,126.443,9640000,0.32,1,127.682,128.0128,0.0032,0.0761,0.0073,0.0071,0.1127,0.0158,0.3478
2024-02-06,130.416,127.593,130.417,127.593,13780000,2.21,1,128.2848,128.2281,0.0221,0.0999,0.0115,0.0087,0.1381,0.0158,0.3478
2024-02-07,129.95,130.412,130.552,129.426,15430000,-0.36,0,128.7244,128.4415,-0.0036,0.0959,0.0121,0.0086,0.1365,0.0158,0.3478
2024-02-08,128.217,129.95,130.126,127.912,13630000,-1.33,0,128.6716,128.4463,-0.0133,0.0813,0.0141,0.009,0.1429,0.0158,0.3478
2024-02-09,128.026,128.216,128.896,127.579,12120000,-0.15,0,128.8404,128.3522,-0.0015,0.0797,0.0131,0.009,0.1429,0.0158,0.3478
2024-02-14,127.018,128.026,128.026,126.663,7750000,-0.79,0,128.7254,128.2037,-0.0079,0.0712,0.0136,0.0091,0.1445,0.0158,0.3478
2024-02-15,127.804,127.018,127.824,126.932,10980000,0.62,1,128.203,128.2439,0.0062,0.0779,0.0073,0.0092,0.146,0.0158,0.3478
2024-02-16,128.726,127.809,129.069,127.653,10120000,0.72,1,127.9582,128.3413,0.0072,0.0856,0.0089,0.0087,0.1381,0.0158,0.3478
2024-02-19,129.036,128.72,129.036,128.097,5800000,0.24,1,128.122,128.3968,0.0024,0.0882,0.0062,0.0086,0.1365,0.0158,0.3478
2024-02-20,129.916,129.033,129.916,128.326,12240000,0.68,1,128.5,128.6702,0.0068,0.0957,0.0064,0.0084,0.1333,0.0158,0.3478
2024-02-21,130.032,129.916,130.034,129.359,12590000,0.09,1,129.1028,128.9141,0.0009,0.0966,0.0029,0.0084,0.1333,0.0158,0.3478
2024-02-22,130.241,130.035,130.829,129.971,10770000,0.16,1,129.5902,128.8966,0.0016,0.0984,0.003,0.0081,0.1286,0.0158,0.3478
2024-02-23,129.419,130.24,130.624,129.077,9230000,-0.63,0,129.7288,128.8435,-0.0063,0.0915,0.0047,0.0078,0.1238,0.0158,0.3478
2024-02-26,129.609,129.417,129.978,129.077,7440000,0.15,1,129.8434,128.9827,0.0015,0.0931,0.0047,0.0078,0.1238,0.0158,0.3478
2024-02-27,131.689,129.613,131.696,129.613,10050000,1.61,1,130.198,129.349,0.016,0.1106,0.0081,0.0084,0.1333,0.0158,0.3478
2024-02-28,130.155,131.685,131.685,129.771,9050000,-1.16,0,130.2226,129.6627,-0.0116,0.0977,0.0104,0.0088,0.1397,0.0158,0.3478
2024-02-29,129.02,130.155,130.155,128.669,12000000,-0.87,0,129.9784,129.7843,-0.0087,0.0881,0.0111,0.009,0.1429,0.0158,0.3478
2024-03-01,129.18,129.026,129.716,128.717,9770000,0.12,1,129.9306,129.8297,0.0012,0.0895,0.0108,0.0088,0.1397,0.0158,0.3478
2024-03-04,128.341,129.176,129.307,128.278,7970000,-0.65,0,129.677,129.7602,-0.0065,0.0824,0.0111,0.0089,0.1413,0.0158,0.3478
2024-03-05,128.098,128.336,128.989,127.823,9690000,-0.19,0,128.9588,129.5784,-0.0019,0.0803,0.0052,0.0088,0.1397,0.0158,0.3478
2024-03-06,128.89,128.099,129.323,128.099,11060000,0.62,1,128.7058,129.4642,0.0062,0.087,0.006,0.0086,0.1365,0.0158,0.3478
2024-03-07,128.34,128.89,129.188,128.033,7350000,-0.43,0,128.5698,129.2741,-0.0043,0.0824,0.005,0.0087,0.1381,0.0158,0.3478
2024-03-08,127.071,128.335,128.338,125.802,11940000,-0.99,0,128.148,129.0393,-0.0099,0.0717,0.0061,0.0073,0.1159,0.0158,0.3478
2024-03-11,126.124,127.068,127.068,126.065,8900000,-0.75,0,127.7046,128.6908,-0.0075,0.0637,0.0062,0.0075,0.1191,0.0158,0.3478
2024-03-12,127.668,126.124,128.039,126.121,9480000,1.22,1,127.6186,128.2887,0.0122,0.0767,0.0095,0.0075,0.1191,0.0158,0.3478
2024-03-13,128.006,127.668,128.53,127.439,8840000,0.26,1,127.4418,128.0738,0.0026,0.0796,0.0089,0.0075,0.1191,0.0158,0.3478
2024-03-14,127.69,127.992,128.256,127.192,9290000,-0.25,0,127.3118,127.9408,-0.0025,0.0769,0.0088,0.0073,0.1159,0.0158,0.3478
2024-03-15,126.742,127.682,127.957,126.502,14990000,-0.74,0,127.246,127.697,-0.0074,0.0689,0.0082,0.0074,0.1175,0.0158,0.3478
2024-03-18,126.954,126.758,127.54,126.272,10510000,0.17,1,127.412,127.5583,0.0017,0.0707,0.0073,0.0072,0.1143,0.0158,0.3478
2024-03-19,127.529,126.955,128.0,126.955,11180000,0.45,1,127.3842,127.5014,0.0045,0.0755,0.0048,0.0072,0.1143,0.0158,0.3478
2024-03-20,129.125,127.534,129.21,127.349,10820000,1.25,1,127.608,127.5249,0.0125,0.089,0.0075,0.0076,0.1206,0.0158,0.3478
2024-03-21,128.159,129.125,129.556,128.093,9570000,-0.75,0,127.7018,127.5068,-0.0075,0.0808,0.0085,0.0078,0.1238,0.0158,0.3478
2024-03-22,127.027,128.159,128.159,126.879,9370000,-0.88,0,127.7588,127.5024,-0.0088,0.0713,0.0088,0.008,0.127,0.0158,0.3478
2024-03-25,126.931,127.027,127.224,126.75,8060000,-0.08,0,127.7542,127.5831,-0.0008,0.0705,0.0088,0.0079,0.1254,0.0158,0.3478
2024-03-26,126.863,126.931,127.193,126.591,9440000,-0.05,0,127.621,127.5026,-0.0005,0.0699,0.0085,0.0079,0.1254,0.0158,0.3478
2024-03-27,127.691,126.863,127.756,126.223,9920000,0.65,1,127.3342,127.4711,0.0065,0.0769,0.0062,0.0071,0.1127,0.0158,0.3478
2024-03-28,128.106,127.689,128.364,127.27,9940000,0.33,1,127.3236,127.5127,0.0033,0.0804,0.0057,0.0067,0.1064,0.0158,0.3478
2024-04-01,126.99,128.106,128.659,126.772,9370000,-0.87,0,127.3162,127.5375,-0.0087,0.071,0.0057,0.0067,0.1064,0.0158,0.3478
2024-04-02,127.549,126.99,127.654,126.669,9070000,0.44,1,127.4398,127.597,0.0044,0.0757,0.006,0.0068,0.1079,0.0158,0.3478
2024-04-03,127.318,127.546,127.694,126.181,11030000,-0.18,0,127.5308,127.5759,-0.0018,0.0738,0.0061,0.0067,0.1064,0.0158,0.3478
2024-04-04,127.428,127.313,129.627,127.178,13240000,0.09,1,127.4782,127.4062,0.0009,0.0747,0.0052,0.0067,0.1064,0.0158,0.3478
2024-04-05,126.795,127.422,127.432,126.394,9100000,-0.5,0,127.216,127.2698,-0.005,0.0693,0.0051,0.0066,0.1048,0.0158,0.3478
2024-04-08,128.857,126.796,129.178,126.796,8130000,1.63,1,127.5894,127.4528,0.0163,0.0867,0.0082,0.0075,0.1191,0.0158,0.3478
2024-04-09,129.89,128.858,129.956,128.826,8490000,0.8,1,128.0576,127.7487,0.008,0.0954,0.0085,0.0073,0.1159,0.0158,0.3478
2024-04-10,128.054,129.872,129.872,127.732,10450000,-1.41,0,128.2048,127.8678,-0.0141,0.08,0.0117,0.0078,0.1238,0.0158,0.3478
2024-04-11,127.396,128.051,128.051,127.069,8880000,-0.51,0,128.1984,127.8383,-0.0051,0.0744,0.012,0.0075,0.1191,0.0158,0.3478
2024-04-12,125.946,127.396,127.64,125.635,10250000,-1.14,0,128.0286,127.6223,-0.0114,0.0622,0.013,0.0078,0.1238,0.0158,0.3478
2024-04-15,125.334,125.946,126.25,125.034,13500000,-0.49,0,127.324,127.4567,-0.0049,0.057,0.0085,0.0079,0.1254,0.0158,0.3478
2024-04-16,124.389,125.316,125.316,123.756,14010000,-0.75,0,126.2238,127.1407,-0.0075,0.049,0.004,0.0079,0.1254,0.0158,0.3478
2024-04-17,124.171,124.389,125.301,123.642,11370000,-0.17,0,125.4472,126.826,-0.0018,0.0472,0.0036,0.0079,0.1254,0.0158,0.3478
2024-04-18,124.196,124.171,125.14,123.397,10660000,0.02,1,124.8072,126.5028,0.0002,0.0474,0.0046,0.0078,0.1238,0.0158,0.3478
2024-04-19,125.124,124.197,125.509,124.056,13600000,0.75,1,124.6428,126.3357,0.0075,0.0552,0.0057,0.0074,0.1175,0.0158,0.3478
2024-04-22,125.573,125.124,126.081,124.633,10260000,0.36,1,124.6906,126.0073,0.0036,0.059,0.0057,0.0073,0.1159,0.0158,0.3478
2024-04-23,125.148,125.572,125.826,124.31,11260000,-0.34,0,124.8424,125.5331,-0.0034,0.0555,0.0044,0.0071,0.1127,0.0158,0.3478
2024-04-24,124.741,125.149,125.473,124.556,10530000,-0.33,0,124.9564,125.2018,-0.0033,0.052,0.0047,0.0072,0.1143,0.0158,0.3478
2024-04-25,124.646,124.718,124.732,123.703,10090000,-0.08,0,125.0464,124.9268,-0.0008,0.0512,0.0047,0.0072,0.1143,0.0158,0.3478
2024-04-26,126.526,124.651,126.826,124.651,8900000,1.51,1,125.3268,124.9848,0.0151,0.0671,0.0077,0.0078,0.1238,0.0158,0.3478
2024-04-29,127.352,126.527,127.352,126.467,8390000,0.65,1,125.6826,125.1866,0.0065,0.074,0.008,0.0079,0.1254,0.0158,0.3478
2024-04-30,125.924,127.352,127.352,125.856,10890000,-1.12,0,125.8378,125.3401,-0.0112,0.062,0.01,0.0081,0.1286,0.0158,0.3478
2024-05-02,127.122,125.926,127.67,125.926,11550000,0.95,1,126.314,125.6352,0.0095,0.0721,0.0102,0.0083,0.1318,0.0158,0.3478
2024-05-03,128.509,127.13,128.787,127.13,12800000,1.09,1,127.0866,126.0665,0.0109,0.0838,0.0102,0.0086,0.1365,0.0158,0.3478
2024-05-06,128.466,128.506,129.181,128.294,8780000,-0.03,0,127.4746,126.4007,-0.0003,0.0834,0.0091,0.0086,0.1365,0.0158,0.3478
2024-05-07,129.21,128.466,129.745,128.464,10180000,0.58,1,127.8462,126.7644,0.0058,0.0897,0.009,0.0086,0.1365,0.0158,0.3478
2024-05-08,129.481,129.21,129.564,128.048,9790000,0.21,1,128.5576,127.1977,0.0021,0.092,0.0048,0.0079,0.1254,0.0158,0.3478
2024-05-09,128.188,129.468,129.468,127.376,13370000,-1.0,0,128.7708,127.5424,-0.01,0.0811,0.0078,0.008,0.127,0.0158,0.3478
2024-05-10,127.6,128.188,129.022,127.467,12570000,-0.46,0,128.589,127.8378,-0.0046,0.0761,0.0061,0.0074,0.1175,0.0158,0.3478
2024-05-13,128.155,127.6,128.669,127.599,8920000,0.44,1,128.5268,128.0007,0.0043,0.0808,0.0066,0.0074,0.1175,0.0158,0.3478
2024-05-14,128.515,128.155,128.965,127.962,11890000,0.28,1,128.3878,128.117,0.0028,0.0838,0.006,0.0069,0.1095,0.0158,0.3478
2024-05-15,128.028,128.514,128.646,127.029,10860000,-0.38,0,128.0972,128.3274,-0.0038,0.0797,0.0058,0.0068,0.1079,0.0158,0.3478
2024-05-16,128.284,128.029,128.965,127.922,9860000,0.2,1,128.1164,128.4436,0.002,0.0819,0.0041,0.0066,0.1048,0.0158,0.3478
2024-05-17,128.151,128.28,128.464,127.696,10260000,-0.1,0,128.2266,128.4078,-0.001,0.0808,0.0032,0.0065,0.1032,0.0158,0.3478
2024-05-20,127.751,128.151,128.73,127.488,9340000,-0.31,0,128.1458,128.3363,-0.0031,0.0774,0.003,0.0066,0.1048,0.0158,0.3478
2024-05-21,127.412,127.754,128.272,127.205,9140000,-0.27,0,127.9252,128.1565,-0.0027,0.0745,0.0023,0.0065,0.1032,0.0158,0.3478
2024-05-22,125.65,127.412,127.412,125.524,12400000,-1.38,0,127.4496,127.7734,-0.0138,0.0597,0.006,0.0072,0.1143,0.0158,0.3478
2024-05-23,124.729,125.65,125.665,124.431,9990000,-0.73,0,126.7386,127.4275,-0.0073,0.0519,0.0051,0.0074,0.1175,0.0158,0.3478
2024-05-24,124.306,124.731,125.257,124.259,9210000,-0.34,0,125.9696,127.0981,-0.0034,0.0483,0.0047,0.0074,0.1175,0.0158,0.3478
2024-05-27,124.496,124.297,124.535,124.081,4330000,0.15,1,125.3186,126.7322,0.0015,0.05,0.0058,0.0074,0.1175,0.0158,0.3478
2024-05-28,123.78,124.498,125.392,123.537,9180000,-0.58,0,124.5922,126.2587,-0.0058,0.0439,0.0056,0.0066,0.1048,0.0158,0.3478
2024-05-29,122.707,123.78,123.78,122.458,8260000,-0.87,0,124.0036,125.7266,-0.0087,0.0349,0.004,0.0066,0.1048,0.0158,0.3478
2024-05-31,122.098,122.704,122.837,121.929,15920000,-0.5,0,123.4774,125.108,-0.005,0.0297,0.0038,0.0062,0.0984,0.0158,0.3478
2024-06-03,122.032,122.1,122.495,121.496,8430000,-0.05,0,123.0226,124.4961,-0.0005,0.0292,0.0041,0.0057,0.0905,0.0158,0.3478
2024-06-04,121.802,122.032,122.032,120.878,8530000,-0.19,0,122.4838,123.9012,-0.0019,0.0272,0.0033,0.0049,0.0778,0.0158,0.3478
2024-06-05,121.407,121.803,122.17,121.253,8770000,-0.32,0,122.0092,123.3007,-0.0032,0.0239,0.0032,0.0049,0.0778,0.0158,0.3478
2024-06-06,122.899,121.408,123.246,121.377,8400000,1.23,1,122.0476,123.0256,0.0123,0.0365,0.0069,0.0056,0.0889,0.0158,0.3478
2024-06-07,120.767,122.899,122.899,120.679,9800000,-1.73,0,121.7814,122.6294,-0.0173,0.0185,0.0105,0.0064,0.1016,0.0158,0.3478
2024-06-10,120.76,120.769,121.421,120.54,6570000,-0.01,0,121.527,122.2748,-0.0001,0.0184,0.0105,0.0062,0.0984,0.0158,0.3478
2024-06-11,121.635,120.76,121.759,120.757,7490000,0.73,1,121.4936,121.9887,0.0072,0.0258,0.0113,0.0066,0.1048,0.0158,0.3478
2024-06-12,119.936,121.644,122.483,119.544,11280000,-1.4,0,121.1994,121.6043,-0.014,0.0115,0.0129,0.0069,0.1095,0.0158,0.3478
2024-06-13,119.568,119.936,120.222,119.171,8540000,-0.31,0,120.5332,121.2904,-0.0031,0.0084,0.0101,0.0067,0.1064,0.0158,0.3478
2024-06-14,119.662,119.558,120.214,118.828,7850000,0.08,1,120.3122,121.0468,0.0008,0.0092,0.0078,0.0068,0.1079,0.0158,0.3478
2024-06-17,119.138,119.663,119.663,118.685,7380000,-0.44,0,119.9878,120.7574,-0.0044,0.0048,0.0078,0.0067,0.1064,0.0158,0.3478
2024-06-18,119.63,119.138,120.109,118.872,8100000,0.41,1,119.5868,120.5402,0.0041,0.0089,0.0068,0.0069,0.1095,0.0158,0.3478
2024-06-19,120.261,119.63,120.383,118.96,5650000,0.53,1,119.6518,120.4256,0.0053,0.0142,0.0043,0.0071,0.1127,0.0158,0.3478
2024-06-20,120.446,120.267,121.607,120.156,8660000,0.15,1,119.8274,120.1803,0.0015,0.0158,0.0038,0.0072,0.1143,0.0158,0.3478
2024-06-21,121.341,120.446,121.58,120.061,12910000,0.74,1,120.1632,120.2377,0.0074,0.0233,0.0045,0.007,0.1111,0.0158,0.3478
2024-06-24,122.637,121.343,122.84,121.307,7840000,1.07,1,120.863,120.4254,0.0107,0.0343,0.0035,0.0074,0.1175,0.0158,0.3478
2024-06-25,122.331,122.634,122.849,121.997,6940000,-0.25,0,121.4032,120.495,-0.0025,0.0317,0.0051,0.0074,0.1175,0.0158,0.3478
2024-06-26,122.641,122.331,122.701,121.402,8180000,0.25,1,121.8792,120.7655,0.0025,0.0343,0.0052,0.0074,0.1175,0.0158,0.3478
2024-06-27,124.308,122.642,124.308,122.642,8710000,1.36,1,122.6516,121.2395,0.0136,0.0484,0.0064,0.0079,0.1254,0.0158,0.3478
2024-06-28,123.907,124.308,124.5,123.298,9070000,-0.32,0,123.1648,121.664,-0.0032,0.045,0.0076,0.0077,0.1222,0.0158,0.3478
2024-07-01,124.718,123.905,125.22,123.735,8230000,0.65,1,123.581,122.222,0.0065,0.0518,0.0069,0.0077,0.1222,0.0158,0.3478
2024-07-02,124.787,124.72,125.491,124.31,8369999,0.06,1,124.0722,122.7377,0.0006,0.0524,0.0064,0.0077,0.1222,0.0158,0.3478
2024-07-03,125.662,124.787,126.581,124.787,8530000,0.7,1,124.6764,123.2778,0.007,0.0598,0.0065,0.0078,0.1238,0.0158,0.3478
2024-07-04,126.164,125.666,126.66,125.666,6540000,0.4,1,125.0476,123.8496,0.004,0.064,0.0043,0.0077,0.1222,0.0158,0.3478
2024-07-05,126.267,126.165,126.662,125.556,8090000,0.08,1,125.5196,124.3422,0.0008,0.0649,0.003,0.0073,0.1159,0.0158,0.3478
2024-07-08,126.548,126.28,126.551,125.614,7430000,0.22,1,125.8856,124.7333,0.0022,0.0673,0.0027,0.006,0.0952,0.0158,0.3478
2024-07-09,127.108,126.548,127.295,125.937,6680000,0.44,1,126.3498,125.211,0.0044,0.072,0.0024,0.006,0.0952,0.0158,0.3478
2024-07-10,127.218,127.109,127.769,126.928,8150000,0.09,1,126.661,125.6687,0.0009,0.0729,0.0017,0.0059,0.0937,0.0158,0.3478
2024-07-11,128.294,127.221,128.326,127.221,7970000,0.85,1,127.087,126.0673,0.0085,0.082,0.0032,0.0047,0.0746,0.0158,0.3478
2024-07-12,128.897,128.293,129.015,128.002,7210000,0.47,1,127.613,126.5663,0.0047,0.0871,0.0029,0.0045,0.0714,0.0158,0.3478
2024-07-15,129.321,128.898,129.485,128.723,5830000,0.33,1,128.1676,127.0266,0.0033,0.0906,0.0028,0.0044,0.0698,0.0158,0.3478
